Date,ColorKey,LocationKey,Value
2022-01-08,5,7,188.19
2014-11-16,1,8,1992.12
2020-12-29,2,9,880.0
2018-04-13,3,1,188.65
2018-02-23,4,2,150.51
2013-11-10,5,3,222.43
2022-03-30,1,4,965.87
2017-11-30,2,5,942.13
2017-01-13,3,6,206.07
2019-10-14,4,7,200.76
2014-09-02,5,8,373.38
2015-05-29,1,9,953.52
2020-05-16,2,1,897.16
2014-07-02,3,2,105.81
2014-01-17,4,3,214.23
2013-08-29,5,4,221.2
2017-05-13,1,5,1040.47
2022-02-18,2,6,899.19
2020-05-27,3,7,139.58
2014-06-03,4,8,333.48
2019-05-14,5,9,191.15
2013-08-22,1,1,1073.81
2019-03-11,2,2,489.08
2014-01-01,3,3,162.42
2013-11-25,4,4,237.41
2019-03-02,5,5,172.95
2022-04-03,1,6,1014.12
2019-09-12,2,7,817.49
2021-03-28,3,8,462.4
2016-06-02,4,9,190.18
2019-01-30,5,1,194.62
2018-10-20,1,2,497.72
2017-07-26,2,3,905.12
2020-04-28,3,4,256.8
2020-12-23,4,5,180.52
2014-02-08,5,6,190.44
2014-01-06,1,7,935.2
2016-11-27,2,8,1871.55
2020-08-20,3,9,202.51
2014-06-24,4,1,269.15
2017-11-04,5,2,125.11
2016-10-23,1,3,1008.22
2019-01-25,2,4,857.75
2021-08-02,3,5,167.56
2021-03-09,4,6,215.83
2018-07-12,5,7,115.14
2020-09-05,1,8,2012.87
2015-09-13,2,9,858.84
2017-10-18,3,1,288.16
2022-04-20,4,2,134.41
2015-01-13,5,3,166.28
2013-09-14,1,4,925.72
2021-12-19,2,5,955.4
2019-07-13,3,6,197.25
2017-01-02,4,7,163.25
2021-04-16,5,8,441.68
2019-03-12,1,9,1025.7
2014-03-30,2,1,943.9
2017-07-13,3,2,107.03
2018-04-07,4,3,239.42
2021-11-18,5,4,209.61
2017-08-23,1,5,991.82
2017-11-21,2,6,884.39
2022-08-12,3,7,123.89
2015-05-12,4,8,411.79
2022-01-28,5,9,165.04
2016-05-19,1,1,1023.76
2014-04-19,2,2,426.01
2014-06-20,3,3,159.43
2019-02-16,4,4,190.3
2021-09-05,5,5,209.78
2014-12-15,1,6,1035.05
2020-07-19,2,7,857.39
2017-08-04,3,8,471.9
2019-05-06,4,9,179.53
2021-07-24,5,1,179.39
2020-11-27,1,2,514.59
2020-12-16,2,3,891.92
2022-01-14,3,4,243.87
2014-07-25,4,5,152.21
2022-08-18,5,6,188.52
2019-09-03,1,7,983.2
2017-02-18,2,8,1819.65
2020-03-28,3,9,212.47
2022-04-30,4,1,285.65
2021-05-28,5,2,86.14
2013-09-07,1,3,973.93
2019-02-13,2,4,870.46
2015-03-12,3,5,216.26
2017-05-28,4,6,171.78
2022-05-11,5,7,178.05
2021-04-25,1,8,1983.41
2013-08-18,2,9,897.17
2014-01-08,3,1,188.63
2016-08-03,4,2,122.69
2018-04-26,5,3,210.0
2018-08-26,1,4,1014.42
2015-01-30,2,5,927.69
2016-12-17,3,6,146.26
2016-03-30,4,7,109.04
2017-09-25,5,8,357.44
2015-03-29,1,9,1025.03
2013-04-25,2,1,916.37
2015-09-25,3,2,122.4
2020-04-03,4,3,165.67
2014-02-15,5,4,216.0
2014-07-01,1,5,1041.72
2020-02-27,2,6,881.02
2015-06-26,3,7,116.58
2018-10-17,4,8,391.1
2019-02-09,5,9,166.82
2021-12-25,1,1,1041.72
2016-03-06,2,2,506.85
2014-01-23,3,3,190.87
2016-03-14,4,4,221.05
2019-12-06,5,5,192.97
2016-05-12,1,6,939.85
2014-03-25,2,7,869.85
2015-02-01,3,8,379.66
2022-05-25,4,9,180.7
2017-04-06,5,1,179.74
2020-08-13,1,2,551.71
2014-12-21,2,3,899.46
2021-10-02,3,4,160.93
2015-02-11,4,5,191.09
2017-12-06,5,6,247.99
2021-11-27,1,7,942.68
2019-02-06,2,8,1777.49
2018-11-30,3,9,209.79
2013-03-15,4,1,247.54
2020-04-09,5,2,52.62
2014-06-08,1,3,1014.45
2020-08-04,2,4,905.0
2015-10-20,3,5,148.15
2019-06-26,4,6,192.09
2017-12-11,5,7,118.63
2018-01-24,1,8,1955.0
2019-02-27,2,9,948.57
2020-01-11,3,1,226.66
2021-10-10,4,2,94.88
2022-04-15,5,3,201.62
2020-12-06,1,4,979.28
2015-10-28,2,5,891.22
2014-08-31,3,6,219.3
2015-01-24,4,7,139.48
2019-08-07,5,8,360.26
2015-05-02,1,9,1048.95
2015-12-17,2,1,950.9
2017-05-27,3,2,121.27
2016-08-14,4,3,197.96
2019-04-11,5,4,162.22
2019-01-06,1,5,955.33
2013-01-16,2,6,900.06
2013-09-12,3,7,185.69
2022-12-26,4,8,457.1
2021-03-07,5,9,161.68
2015-07-30,1,1,1070.65
2020-07-27,2,2,485.43
2019-01-09,3,3,242.8
2017-08-24,4,4,203.8
2018-12-15,5,5,220.47
2013-01-27,1,6,975.29
2020-06-29,2,7,842.65
2014-08-18,3,8,454.81
2016-03-22,4,9,198.14
2018-05-02,5,1,260.04
2015-06-29,1,2,518.2
2022-01-22,2,3,928.06
2020-01-20,3,4,165.41
2018-12-21,4,5,186.98
2019-01-21,5,6,166.42
2020-01-07,1,7,906.1
2015-06-22,2,8,1820.09
2015-11-19,3,9,197.92
2022-07-08,4,1,182.64
2014-08-10,5,2,129.18
2017-07-27,1,3,945.67
2018-05-13,2,4,922.84
2016-12-16,3,5,160.27
2017-09-22,4,6,215.67
2021-11-04,5,7,144.53
2018-02-26,1,8,2029.84
2017-11-10,2,9,877.3
2019-03-13,3,1,245.47
2017-02-01,4,2,67.94
2018-09-23,5,3,169.46
2015-06-25,1,4,1035.72
2017-02-06,2,5,911.43
2019-05-27,3,6,200.05
2017-09-07,4,7,105.85
2020-11-16,5,8,374.03
2021-12-18,1,9,1048.16
2016-11-25,2,1,925.28
2014-10-02,3,2,72.24
2021-08-12,4,3,199.23
2018-06-09,5,4,248.42
2014-06-09,1,5,1008.67
2015-04-17,2,6,938.47
2013-06-06,3,7,126.6
2013-06-20,4,8,313.03
2018-06-20,5,9,172.29
2019-07-07,1,1,1013.12
2016-06-20,2,2,477.38
2021-03-12,3,3,177.29
2020-11-07,4,4,184.68
2020-11-14,5,5,209.71
2018-03-22,1,6,1039.05
2018-07-01,2,7,817.93
2016-03-21,3,8,335.59
2022-05-23,4,9,176.43
2019-04-27,5,1,213.0
2018-06-07,1,2,526.96
2013-08-25,2,3,881.18
2021-10-23,3,4,178.65
2013-10-03,4,5,249.0
2015-04-09,5,6,163.06
2020-05-19,1,7,992.15
2014-06-25,2,8,1803.08
2017-04-28,3,9,236.46
2021-09-08,4,1,173.5
2022-03-14,5,2,141.21
2020-08-26,1,3,982.71
2018-04-03,2,4,946.25
2018-04-18,3,5,200.54
2020-07-09,4,6,189.24
2018-12-13,5,7,162.62
2014-10-15,1,8,2045.66
2021-08-09,2,9,888.98
2018-04-22,3,1,212.93
2014-03-11,4,2,106.67
2021-12-14,5,3,244.74
2018-04-01,1,4,1000.86
2019-09-01,2,5,916.17
2020-03-18,3,6,247.38
2022-05-20,4,7,175.22
2021-05-24,5,8,397.65
2013-12-06,1,9,978.65
2019-07-29,2,1,963.82
2022-05-31,3,2,81.1
2015-12-06,4,3,164.7
2020-11-17,5,4,243.55
2018-06-11,1,5,990.67
2016-08-25,2,6,934.78
2014-12-29,3,7,161.69
2016-09-19,4,8,367.57
2013-09-15,5,9,238.77
2018-11-21,1,1,1023.47
2020-10-15,2,2,395.74
2021-04-11,3,3,204.62
2021-11-26,4,4,206.4
2018-11-20,5,5,146.68
2019-10-05,1,6,1025.24
2021-07-16,2,7,828.22
2021-09-11,3,8,409.44
2021-11-24,4,9,259.28
2020-12-12,5,1,244.01
2018-06-21,1,2,451.54
2013-11-13,2,3,888.92
2020-02-04,3,4,204.07
2022-04-17,4,5,226.22
2020-04-16,5,6,223.81
2016-09-28,1,7,912.52
2013-02-09,2,8,1744.94
2021-12-05,3,9,189.0
2019-02-28,4,1,242.2
2014-11-02,5,2,102.85
2016-10-25,1,3,1053.04
2021-09-14,2,4,874.14
2020-04-15,3,5,195.06
2019-06-01,4,6,178.26
2016-08-23,5,7,138.82
2022-11-05,1,8,2038.06
2015-11-04,2,9,946.4
2014-07-03,3,1,195.28
2014-02-24,4,2,53.04
2022-01-13,5,3,218.69
2018-01-26,1,4,1032.59
2022-07-14,2,5,907.61
2020-06-04,3,6,161.75
2013-10-18,4,7,197.38
2014-11-19,5,8,343.6
2020-07-28,1,9,966.6
2022-01-17,2,1,910.86
2022-04-24,3,2,107.25
2014-09-20,4,3,181.95
2016-01-21,5,4,191.07
2019-01-04,1,5,1036.81
2021-05-26,2,6,916.97
2018-07-15,3,7,140.05
2017-05-09,4,8,423.75
2013-06-04,5,9,150.08
2021-03-18,1,1,1037.97
2021-05-21,2,2,425.95
2018-03-25,3,3,155.93
2016-01-27,4,4,160.75
2018-03-30,5,5,221.2
2020-02-12,1,6,1000.91
2014-02-01,2,7,886.24
2021-12-26,3,8,421.4
2021-02-10,4,9,208.4
2020-12-21,5,1,212.14
2021-03-16,1,2,453.79
2021-11-13,2,3,878.25
2016-09-15,3,4,176.22
2015-04-26,4,5,189.54
2016-05-06,5,6,159.54
2016-06-19,1,7,902.79
2014-10-31,2,8,1796.54
2014-02-23,3,9,205.13
2019-01-31,4,1,260.3
2021-08-10,5,2,118.64
2015-09-23,1,3,957.9
2013-07-27,2,4,895.52
2022-05-14,3,5,226.25
2015-03-20,4,6,209.27
2021-06-09,5,7,166.32
2020-12-14,1,8,2055.68
2015-10-26,2,9,930.4
2016-03-11,3,1,257.68
2022-04-01,4,2,114.82
2015-05-19,5,3,165.84
2014-12-06,1,4,983.86
2020-02-17,2,5,946.13
2017-05-14,3,6,173.81
2021-07-22,4,7,111.39
2016-11-09,5,8,417.26
2021-01-23,1,9,1022.41
2022-08-20,2,1,900.25
2017-03-25,3,2,118.94
2022-01-12,4,3,161.6
2019-07-25,5,4,221.81
2018-03-10,1,5,990.55
2014-01-22,2,6,894.1
2017-08-21,3,7,180.63
2017-08-14,4,8,390.92
2015-12-15,5,9,213.7
2021-11-16,1,1,1053.29
2021-01-29,2,2,471.18
2013-12-28,3,3,148.72
2022-12-17,4,4,194.52
2015-08-21,5,5,245.27
2021-01-15,1,6,1021.03
2015-10-25,2,7,837.85
2013-09-17,3,8,400.59
2016-11-18,4,9,212.71
2022-06-07,5,1,269.68
2021-03-23,1,2,512.33
2021-11-11,2,3,922.63
2018-06-13,3,4,239.82
2022-09-15,4,5,215.2
2022-06-27,5,6,208.45
2014-10-26,1,7,966.99
2013-04-29,2,8,1760.24
2014-12-10,3,9,247.87
2013-04-26,4,1,226.25
2013-04-11,5,2,146.35
2013-01-20,1,3,1007.81
2016-01-07,2,4,861.95
2022-10-04,3,5,158.62
2013-10-01,4,6,227.08
2021-06-04,5,7,114.31
2014-03-13,1,8,1996.55
2017-02-05,2,9,907.26
2013-11-02,3,1,268.38
2018-11-25,4,2,83.79
2022-05-28,5,3,182.55
2020-12-15,1,4,1001.37
2013-06-16,2,5,870.28
2015-07-29,3,6,262.84
2020-06-02,4,7,98.41
2021-03-05,5,8,352.13
2020-06-30,1,9,1001.49
2021-11-23,2,1,912.79
2021-04-15,3,2,70.29
2017-12-19,4,3,246.07
2020-01-01,5,4,158.67
2018-12-28,1,5,943.37
2017-07-12,2,6,871.56
2016-11-30,3,7,151.96
2016-10-07,4,8,482.98
2022-10-19,5,9,220.26
2020-03-31,1,1,1033.17
2015-02-23,2,2,429.62
2015-03-09,3,3,174.77
2016-10-04,4,4,224.08
2016-01-14,5,5,159.85
2017-04-10,1,6,989.91
2020-06-07,2,7,837.93
2016-07-10,3,8,409.79
2022-11-03,4,9,198.74
2017-10-16,5,1,196.98
2018-06-25,1,2,511.82
2015-04-18,2,3,917.76
2015-06-27,3,4,213.29
2014-04-26,4,5,224.35
2019-09-22,5,6,214.25
2020-09-07,1,7,987.5
2019-03-29,2,8,1772.49
2016-12-13,3,9,159.83
2021-03-22,4,1,263.59
2019-03-22,5,2,77.53
2022-06-26,1,3,953.74
2013-02-26,2,4,875.74
2018-01-18,3,5,177.99
2020-06-01,4,6,177.36
2018-04-05,5,7,123.44
2018-08-16,1,8,2050.6
2021-05-13,2,9,896.95
2017-10-29,3,1,275.15
2015-09-14,4,2,99.34
2020-02-07,5,3,239.1
2016-04-22,1,4,1024.24
2018-06-18,2,5,890.33
2022-09-08,3,6,225.84
2016-09-22,4,7,115.99
2015-08-14,5,8,493.96
2021-06-13,1,9,1034.57
2014-02-21,2,1,908.7
2014-11-04,3,2,130.84
2022-10-10,4,3,173.15
2022-06-18,5,4,218.27
2021-09-19,1,5,981.9
2019-12-11,2,6,943.09
2021-05-12,3,7,131.76
2019-10-19,4,8,417.09
2022-01-23,5,9,173.76
2018-01-14,1,1,1057.87
2022-03-08,2,2,429.24
2013-03-04,3,3,149.08
2022-06-13,4,4,180.95
2016-06-04,5,5,197.3
2020-06-08,1,6,1027.31
2022-09-28,2,7,819.64
2021-10-14,3,8,405.46
2017-02-28,4,9,204.08
2022-10-05,5,1,245.23
2015-11-06,1,2,498.19
2017-05-22,2,3,896.11
2014-04-24,3,4,187.56
2017-07-20,4,5,240.67
2017-05-31,5,6,263.05
2015-08-17,1,7,965.72
2017-08-15,2,8,1800.69
2015-05-03,3,9,225.36
2019-08-15,4,1,198.61
2015-10-27,5,2,120.0
2021-11-01,1,3,976.8
2013-12-14,2,4,857.95
2015-12-07,3,5,184.42
2019-05-18,4,6,202.01
2016-02-25,5,7,198.8
2014-06-16,1,8,2024.82
2021-11-21,2,9,961.04
2013-02-10,3,1,201.44
2021-12-11,4,2,121.38
2018-08-14,5,3,163.48
2020-11-26,1,4,1009.63
2016-11-21,2,5,882.67
2015-01-23,3,6,178.46
2018-04-08,4,7,150.85
2013-09-03,5,8,423.82
2019-08-18,1,9,961.49
2013-10-23,2,1,889.39
2016-06-05,3,2,141.99
2016-11-26,4,3,248.23
2018-11-28,5,4,245.98
2013-11-27,1,5,999.58
2014-01-30,2,6,871.83
2018-11-24,3,7,108.0
2022-09-05,4,8,456.37
2020-08-19,5,9,209.63
2020-07-01,1,1,1011.67
2019-12-04,2,2,470.14
2017-03-02,3,3,224.86
2020-01-12,4,4,166.8
2019-03-19,5,5,163.6
2022-04-09,1,6,1021.1
2013-10-13,2,7,892.38
2015-05-15,3,8,461.43
2015-03-18,4,9,209.26
2016-01-20,5,1,269.39
2021-05-10,1,2,535.16
2020-08-02,2,3,924.62
2017-03-27,3,4,182.89
2017-11-11,4,5,211.42
2015-04-07,5,6,180.67
2021-04-19,1,7,955.73
2022-01-01,2,8,1786.63
2020-04-07,3,9,193.89
2017-09-18,4,1,197.78
2020-07-04,5,2,131.62
2020-02-08,1,3,973.19
2018-01-30,2,4,890.51
2013-01-18,3,5,226.15
2020-02-11,4,6,214.19
2021-11-14,5,7,170.53
2015-06-23,1,8,2035.22
2018-10-12,2,9,887.55
2013-01-26,3,1,275.41
2016-12-09,4,2,85.77
2021-03-08,5,3,200.84
2019-07-04,1,4,1007.0
2022-10-17,2,5,932.09
2020-03-29,3,6,174.63
2013-01-12,4,7,116.72
2021-08-28,5,8,352.66
2015-12-22,1,9,1034.87
2016-02-03,2,1,979.16
2015-07-06,3,2,142.63
2018-05-26,4,3,177.11
2018-10-30,5,4,207.89
2020-07-11,1,5,982.04
2019-03-17,2,6,945.51
2018-10-01,3,7,165.45
2022-08-10,4,8,388.49
2020-03-13,5,9,159.31
2016-08-01,1,1,1032.37
2018-03-05,2,2,453.82
2015-10-19,3,3,174.08
2013-06-10,4,4,185.39
2016-01-10,5,5,202.24
2017-06-08,1,6,1019.83
2018-02-19,2,7,875.51
2014-03-31,3,8,388.51
2022-08-17,4,9,215.07
2015-08-19,5,1,277.24
2017-05-04,1,2,445.42
2013-07-14,2,3,932.73
2019-09-05,3,4,180.49
2021-05-17,4,5,160.83
2021-08-17,5,6,225.66
2013-08-02,1,7,952.34
2021-07-29,2,8,1813.38
2013-11-18,3,9,237.77
2016-12-06,4,1,241.61
2021-07-25,5,2,132.42
2014-04-17,1,3,1023.47
2015-02-26,2,4,886.73
2019-03-15,3,5,200.23
2021-02-20,4,6,241.33
2021-06-11,5,7,141.5
2018-08-06,1,8,1985.4
2018-07-30,2,9,922.95
2017-09-30,3,1,200.04
2022-03-19,4,2,73.82
2014-08-14,5,3,186.48
2020-08-14,1,4,1017.93
2020-07-07,2,5,953.23
2021-07-17,3,6,171.83
2016-04-10,4,7,173.47
2013-06-07,5,8,395.15
2019-10-15,1,9,957.0
2022-12-18,2,1,926.88
2016-07-22,3,2,103.92
2013-01-19,4,3,215.87
2017-06-12,5,4,179.43
2018-05-01,1,5,1006.5
2016-09-27,2,6,914.47
2020-05-02,3,7,127.58
2020-08-31,4,8,426.35
2019-01-17,5,9,168.73
2019-07-11,1,1,1063.27
2016-06-10,2,2,476.05
2015-04-19,3,3,229.44
2017-07-09,4,4,213.25
2019-03-18,5,5,209.31
2017-05-08,1,6,1018.81
2019-08-14,2,7,896.58
2017-10-06,3,8,364.1
2015-11-20,4,9,198.49
2015-07-16,5,1,186.23
2021-09-30,1,2,515.15
2018-10-26,2,3,899.19
2020-09-22,3,4,228.51
2017-06-16,4,5,211.61
2015-06-09,5,6,198.69
2017-06-02,1,7,956.24
2018-03-08,2,8,1793.97
2013-03-29,3,9,190.62
2015-09-02,4,1,194.05
2016-02-04,5,2,141.15
2019-10-13,1,3,982.95
2022-09-22,2,4,893.15
2021-02-26,3,5,176.51
2019-05-16,4,6,249.8
2016-02-20,5,7,148.06
2020-09-01,1,8,1975.94
2020-01-26,2,9,863.77
2021-01-03,3,1,254.0
2022-12-25,4,2,59.65
2013-09-26,5,3,174.52
2015-04-15,1,4,996.17
2013-11-01,2,5,898.5
2018-11-29,3,6,193.1
2017-09-27,4,7,177.56
2019-02-01,5,8,434.53
2022-05-24,1,9,1039.37
2021-06-06,2,1,903.39
2014-07-11,3,2,104.87
2020-05-12,4,3,211.95
2019-10-16,5,4,204.01
2015-11-08,1,5,1038.37
2015-01-01,2,6,902.3
2016-06-30,3,7,182.7
2019-06-23,4,8,365.8
2014-09-08,5,9,227.53
2018-05-06,1,1,1000.27
2017-06-18,2,2,489.82
2018-06-01,3,3,176.22
2017-06-10,4,4,137.64
2014-04-09,5,5,248.86
2018-12-04,1,6,1004.68
2017-06-29,2,7,847.69
2019-05-11,3,8,437.34
2014-01-28,4,9,152.93
2021-07-21,5,1,279.39
2016-10-10,1,2,506.02
2022-07-18,2,3,877.78
2022-11-13,3,4,159.94
2018-02-12,4,5,221.1
2022-11-11,5,6,199.91
2015-02-13,1,7,990.7
2015-10-15,2,8,1804.41
2021-01-05,3,9,167.76
2018-06-30,4,1,194.95
2022-02-06,5,2,115.78
2015-06-05,1,3,1015.9
2016-04-18,2,4,951.85
2014-11-23,3,5,198.94
2016-02-17,4,6,170.4
2019-06-11,5,7,111.57
2015-10-30,1,8,2054.03
2013-07-23,2,9,936.73
2020-10-27,3,1,240.09
2018-07-24,4,2,102.64
2013-02-16,5,3,200.28
2014-11-27,1,4,1065.38
2016-03-02,2,5,901.61
2018-02-21,3,6,209.99
2022-10-26,4,7,102.36
2021-12-27,5,8,389.38
2016-11-16,1,9,953.71
2016-05-16,2,1,916.11
2022-02-28,3,2,108.0
2022-11-27,4,3,177.53
2016-05-20,5,4,156.35
2014-04-03,1,5,1016.11
2016-04-24,2,6,913.12
2021-12-20,3,7,182.44
2021-07-02,4,8,436.38
2020-06-21,5,9,231.94
2013-02-04,1,1,1034.66
2018-08-12,2,2,449.25
2018-05-11,3,3,159.23
2021-05-20,4,4,188.33
2016-12-21,5,5,178.05
2014-02-14,1,6,983.06
2020-10-08,2,7,906.26
2019-05-03,3,8,384.96
2014-10-06,4,9,225.44
2020-01-31,5,1,249.0
2020-01-09,1,2,468.71
2014-11-08,2,3,915.69
2016-11-20,3,4,207.89
2020-08-27,4,5,213.11
2019-11-30,5,6,183.94
2020-12-01,1,7,1002.61
2019-07-22,2,8,1843.71
2020-10-21,3,9,154.37
2014-05-16,4,1,241.11
2014-05-18,5,2,139.16
2019-08-21,1,3,995.71
2020-11-29,2,4,900.86
2014-05-13,3,5,242.6
2021-04-28,4,6,246.67
2018-11-02,5,7,182.1
2019-11-03,1,8,1983.86
2017-09-16,2,9,854.57
2018-09-27,3,1,193.45
2017-10-12,4,2,57.71
2016-10-16,5,3,181.12
2013-06-15,1,4,965.36
2015-10-31,2,5,923.76
2018-06-17,3,6,186.81
2014-04-27,4,7,186.33
2014-04-08,5,8,343.65
2022-08-07,1,9,1009.74
2016-03-23,2,1,961.03
2014-04-30,3,2,77.23
2013-06-13,4,3,240.82
2021-01-14,5,4,227.1
2018-09-18,1,5,961.71
2013-09-24,2,6,921.72
2018-08-30,3,7,128.69
2014-05-12,4,8,376.61
2017-04-03,5,9,204.1
2020-02-02,1,1,1005.95
2013-04-14,2,2,412.14
2021-03-17,3,3,172.34
2022-12-24,4,4,163.47
2013-12-21,5,5,225.29
2015-12-04,1,6,1019.98
2015-01-07,2,7,895.75
2015-02-02,3,8,410.09
2022-04-28,4,9,258.73
2021-03-15,5,1,188.78
2022-10-21,1,2,458.35
2017-12-01,2,3,931.89
2022-03-03,3,4,202.08
2014-11-05,4,5,178.38
2017-05-24,5,6,173.33
2017-09-26,1,7,917.41
2014-03-14,2,8,1840.04
2022-06-12,3,9,260.31
2014-04-21,4,1,218.33
2013-08-31,5,2,100.95
2022-12-22,1,3,1030.49
2016-06-27,2,4,854.93
2018-12-17,3,5,202.37
2019-08-28,4,6,169.86
2014-11-03,5,7,181.5
2013-05-27,1,8,1981.45
2013-01-31,2,9,920.25
2016-04-04,3,1,253.0
2019-04-05,4,2,147.29
2015-12-23,5,3,173.5
2021-03-13,1,4,979.36
2019-10-12,2,5,914.38
2020-06-15,3,6,209.06
2015-09-05,4,7,95.46
2022-12-12,5,8,439.46
2015-12-12,1,9,997.55
2015-02-17,2,1,889.69
2017-11-22,3,2,123.86
2014-06-22,4,3,187.69
2014-06-04,5,4,242.44
2021-02-06,1,5,1018.42
2013-03-02,2,6,945.37
2019-02-03,3,7,196.3
2022-09-20,4,8,414.63
2022-08-13,5,9,234.0
2017-12-30,1,1,1012.88
2021-07-03,2,2,432.71
2018-01-29,3,3,234.07
2017-07-11,4,4,218.39
2021-09-22,5,5,187.76
2020-03-22,1,6,963.15
2016-08-30,2,7,865.28
2015-04-23,3,8,416.52
2014-01-26,4,9,155.76
2014-10-11,5,1,196.56
2017-02-07,1,2,537.27
2020-02-19,2,3,891.13
2020-03-03,3,4,174.85
2017-03-09,4,5,245.8
2022-11-29,5,6,167.64
2021-12-13,1,7,968.29
2022-05-01,2,8,1798.96
2021-08-06,3,9,200.39
2016-07-21,4,1,185.6
2018-03-13,5,2,58.79
2017-10-07,1,3,1027.53
2015-01-02,2,4,946.97
2016-03-05,3,5,243.45
2018-11-01,4,6,209.83
2021-04-29,5,7,113.39
2016-06-14,1,8,2025.01
2020-04-29,2,9,878.04
2013-04-23,3,1,230.95
2016-08-13,4,2,135.8
2021-04-05,5,3,153.8
2020-04-02,1,4,1029.49
2015-09-01,2,5,891.57
2015-07-25,3,6,238.03
2021-03-10,4,7,180.79
2022-12-14,5,8,462.34
2020-11-11,1,9,973.16
2019-06-04,2,1,912.53
2019-09-14,3,2,125.69
2019-07-19,4,3,164.08
2015-08-18,5,4,202.88
2020-09-25,1,5,986.52
2016-12-04,2,6,885.7
2014-08-21,3,7,184.27
2016-08-29,4,8,364.02
2021-10-31,5,9,156.05
2013-12-24,1,1,1041.88
2017-05-20,2,2,476.82
2016-02-19,3,3,184.68
2022-01-27,4,4,176.61
2017-10-15,5,5,207.86
2022-06-16,1,6,947.09
2019-11-02,2,7,871.0
2020-08-06,3,8,422.55
2019-01-23,4,9,155.45
2015-04-13,5,1,237.31
2015-03-26,1,2,535.38
2019-07-17,2,3,892.46
2022-06-05,3,4,226.67
2022-09-13,4,5,192.95
2022-01-15,5,6,229.93
2015-01-03,1,7,927.65
2014-03-10,2,8,1838.34
2014-09-07,3,9,243.8
2020-09-18,4,1,244.16
2018-11-06,5,2,54.47
2022-05-27,1,3,1003.92
2017-08-02,2,4,907.06
2019-05-23,3,5,148.96
2019-11-27,4,6,187.89
2015-10-07,5,7,193.18
2015-11-30,1,8,2050.82
2018-05-28,2,9,903.34
2021-08-03,3,1,194.44
2015-05-25,4,2,135.86
2021-07-18,5,3,242.83
2019-07-24,1,4,1011.84
2021-06-14,2,5,944.74
2021-10-13,3,6,194.0
2017-06-06,4,7,134.82
2020-05-14,5,8,379.49
2022-11-12,1,9,1046.22
2018-09-05,2,1,916.84
2019-06-27,3,2,93.1
2015-12-29,4,3,164.11
2018-01-27,5,4,201.2
2020-06-23,1,5,999.11
2018-11-23,2,6,946.88
2020-03-27,3,7,188.47
2021-12-29,4,8,412.6
2017-06-17,5,9,149.05
2018-09-01,1,1,1047.03
2018-07-31,2,2,449.11
2020-06-13,3,3,226.83
2013-11-29,4,4,234.92
2019-08-05,5,5,200.79
2021-02-24,1,6,1003.31
2015-10-13,2,7,855.05
2022-06-08,3,8,398.85
2019-04-15,4,9,225.98
2021-07-06,5,1,261.07
2014-03-01,1,2,516.36
2019-12-22,2,3,925.77
2021-11-20,3,4,150.64
2016-12-23,4,5,217.55
2019-11-28,5,6,143.23
2017-12-21,1,7,935.46
2016-07-16,2,8,1752.92
2020-10-18,3,9,223.01
2014-06-21,4,1,223.91
2013-01-30,5,2,82.91
2020-01-22,1,3,1046.98
2018-10-24,2,4,952.74
2020-01-30,3,5,192.51
2022-03-09,4,6,161.32
2021-12-17,5,7,144.77
2021-09-27,1,8,2003.46
2019-09-27,2,9,920.5
2022-12-29,3,1,198.39
2016-10-20,4,2,79.25
2021-12-08,5,3,237.13
2021-03-30,1,4,982.73
2017-01-31,2,5,869.53
2016-09-07,3,6,235.17
2022-07-15,4,7,165.45
2018-12-03,5,8,356.03
2017-06-23,1,9,1011.79
2020-02-29,2,1,912.27
2020-03-19,3,2,135.15
2016-04-03,4,3,232.98
2014-10-25,5,4,179.11
2020-03-09,1,5,1027.86
2016-07-08,2,6,903.01
2014-12-07,3,7,171.09
2015-05-05,4,8,372.17
2021-01-26,5,9,201.37
2019-10-29,1,1,1006.6
2022-06-19,2,2,489.46
2014-06-01,3,3,236.86
2022-05-03,4,4,213.11
2021-04-01,5,5,179.74
2019-07-26,1,6,1005.88
2013-07-24,2,7,878.42
2015-03-24,3,8,376.05
2019-06-06,4,9,244.08
2021-09-06,5,1,187.49
2021-06-17,1,2,512.75
2021-08-01,2,3,884.21
2013-02-21,3,4,174.78
2022-12-03,4,5,214.53
2022-09-30,5,6,171.94
2022-06-30,1,7,975.94
2019-12-02,2,8,1840.58
2014-01-13,3,9,239.76
2021-04-26,4,1,222.84
2022-07-13,5,2,104.55
2022-01-05,1,3,991.84
2017-07-01,2,4,879.74
2019-07-21,3,5,208.66
2016-12-03,4,6,199.19
2019-01-14,5,7,130.85
2017-12-31,1,8,1986.02
2022-08-15,2,9,867.6
2017-06-15,3,1,197.28
2019-05-17,4,2,70.05
2022-12-08,5,3,219.79
2015-10-12,1,4,953.82
2016-05-02,2,5,931.17
2017-04-13,3,6,171.29
2019-11-12,4,7,111.19
2018-09-20,5,8,420.92
2019-12-14,1,9,1037.15
2014-07-29,2,1,887.7
2018-02-10,3,2,97.98
2020-02-03,4,3,209.81
2013-12-23,5,4,211.67
2016-07-28,1,5,990.57
2018-11-14,2,6,908.7
2016-04-16,3,7,127.97
2015-06-17,4,8,379.31
2014-02-19,5,9,247.53
2022-03-11,1,1,1045.79
2016-04-23,2,2,422.59
2014-04-28,3,3,245.43
